"id","car_id","text_id","abschnitt","sort_in_car","page_id","wortlaut","wortlaut_tei_xml","wortlaut_searchstring","is_target","is_source","insecurity","position_on_page","insecure_page","lost","is_fragment","non_habes","belegstelle_text","alternative_page","missing_comment","annotat"
"BEL_s_TR_A_0022_15r_$0","TR_A_0022","TX_A0022_000005","","44","11_5_Compendiumdeconfessione_40_Bl15ralt12r","vide p(ost) a k(arta) .34. <sig>Buchstabe N</sig>.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000032</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>36v</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide p(ost) a k(arta) .34. </w><symbol type=""letter"" desc=""N""><w>N</w></symbol><w>.</w></p></body></text></TEI>","vide post a karta .34. Buchstabe N.","0","1","0","","0","0","0","0","15r (alt 12r)","","","AN_0022_000044"
"BEL_s_TR_A_0022_15r_$1","TR_A_0022","TX_A0022_000005","","45","11_5_Compendiumdeconfessione_40_Bl15ralt12r","[...]  (et) 52 <sig>Buchstabe C</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000049</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>55r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><gap reason=""editoral"" customTag=""[...]""/><w>  (et) 52 </w><symbol type=""letter"" desc=""C""><w>C</w></symbol></p></body></text></TEI>","et 52 Buchstabe C","0","1","0","","0","0","0","0","15r (alt 12r)","","","AN_0022_000045"
"BEL_t_TR_A_0022_16r_$0","TR_A_0022","TX_A0022_000013","","42","11_6_HeinrichvonFriemarTractdepalliationevitiorum_42_Bl16ralt13r","d(e) (primo) vide p(ostea) | i(n) t(ra)c(tatu) d(e) ui-|cijs ſe pa-|lea(n)tib(us) |","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000024</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>16r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>d(e) (primo) vide p(ostea) | i(n) t(ra)c(tatu) d(e) ui-|cijs ſe pa-|lea(n)tib(us) |</w></p></body></text></TEI>","de primo vide postea in tractatu de ui-cijs ſe pa-leantibus ","1","0","0","","0","0","0","0","16r","","",""
"BEL_s_TR_A_0022_15r_$2","TR_A_0022","TX_A0022_000005","","45","11_5_Compendiumdeconfessione_40_Bl15ralt12r"," vide (et) p<frag>ost</frag> | 156 <unl>:</unl>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000070</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>154r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w> vide (et) p</w><gap reason=""damage"" customTag=""frag with supplied reconstruction""><supplied reason=""reconstruction"">ost</supplied></gap><w> | 156 </w><gap reason=""illegible"" pattern="":::"" customTag=""unl""><w>:</w></gap></p></body></text></TEI>","vide et post 156 :","0","1","0","","0","0","0","0","15r (alt 12r)","","","AN_0022_000045"
"BEL_s_TR_A_0022_15r_$4","TR_A_0022","TX_A0022_000005","","46","11_5_Compendiumdeconfessione_40_Bl15ralt12r","vide ad h(oc) el(e)ct(um) q(uid) de ſpeculo bo(n)e (con)ſcie(ntie) bo(nam) v(e)ntura(m) i(n) ſpiſſo | libello me(r)e h(uius) qu(antitatis) scala clauſt(ra)liu(m) in titulatio a k(arta) | 152. ","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0140_000001</id><refsDecl><biblStruct><monogr><title>Guigo: Scala claustralium</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide ad h(oc) el(e)ct(um) q(uid) de ſpeculo bo(n)e (con)ſcie(ntie) bo(nam) v(e)ntura(m) i(n) ſpiſſo | libello me(r)e h(uius) qu(antitatis) scala clauſt(ra)liu(m) in titulatio a k(arta) | 152. </w></p></body></text></TEI>","vide ad hoc electum quid de ſpeculo bone conſcientie bonam venturam in ſpiſſo libello mere huius quantitatis scala clauſtralium in titulatio a karta 152.","0","1","0","","0","0","0","0","15r (alt 12r)","","","AN_0022_000046"
"BEL_s_TR_A_0022_15r_$3","TR_A_0022","TX_A0022_000005","","47","11_5_Compendiumdeconfessione_40_Bl15ralt12r","Et jn Tabula Theo(logie) diction(e) crudeli(tas) jn Sceda ex t(ra)ct(atu)| b(e)n(e) moriendi ca(pitulo) 3. jacobi karthuſienſ(is) Ertfordenſ(is) k(arta) 146.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0075_000002</id><refsDecl><biblStruct><monogr><title>Tabula theologiae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Et jn Tabula Theo(logie) diction(e) crudeli(tas) jn Sceda ex t(ra)ct(atu)| b(e)n(e) moriendi ca(pitulo) 3. jacobi karthuſienſ(is) Ertfordenſ(is) k(arta) 146.</w></p></body></text></TEI>","Et jn Tabula Theologie dictione crudelitas jn Sceda ex tractatu bene moriendi capitulo 3. jacobi karthuſienſis Ertfordenſis karta 146.","0","1","0","","0","0","0","0","15r (alt 12r)","","","AN_0022_000047"
"BEL_s_TR_A_0022_16r_$4","TR_A_0022","TX_A0022_000013","","49","11_6_HeinrichvonFriemarTractdepalliationevitiorum_42_Bl16ralt13r","vide q(uomodo) dÿa(bolus) zizania vicio(rum) ſe(m)i(n)at i(n)t(er) t(ri)ticu(m) v(ir)tutu(m) palleando | in p(ar)te ÿemali jordan(is) ſ(cilicet) .32. d(e) ſemi(n)e in eu(a)n(gelio) (sexagesime) k(arta) 189.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0155_000002</id><refsDecl><biblStruct><monogr><title>Jordanus de Quedlinburgo: Sermones de tempore, pars hiemalis</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide q(uomodo) dÿa(bolus) zizania vicio(rum) ſe(m)i(n)at i(n)t(er) t(ri)ticu(m) v(ir)tutu(m) palleando | in p(ar)te ÿemali jordan(is) ſ(cilicet) .32. d(e) ſemi(n)e in eu(a)n(gelio) (sexagesime) k(arta) 189.</w></p></body></text></TEI>","vide quomodo dÿabolus zizania viciorum ſeminat inter triticum virtutum palleando in parte ÿemali jordanis ſcilicet .32. de ſemine in euangelio sexagesime karta 189.","0","1","0","","0","0","0","0","16r (alt 13r)","","","AN_0022_000049"
"BEL_s_TR_A_0022_16r_$3","TR_A_0022","TX_A0022_000013","","50","11_6_HeinrichvonFriemarTractdepalliationevitiorum_42_Bl16ralt13r","Et i(n) h(oc) codice p(ostea) t(ra)c(tatum) co(r)r(espo)nde(e)nte(m) a k(arta) .94.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000060</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>91r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Et i(n) h(oc) codice p(ostea) t(ra)c(tatum) co(r)r(espo)nde(e)nte(m) a k(arta) .94.</w></p></body></text></TEI>","Et in hoc codice postea tractatum correspondeentem a karta .94.","0","1","0","","0","0","0","0","16r (alt 13r)","","","AN_0022_000050"
"BEL_s_TR_A_0022_16r_$5","TR_A_0022","TX_A0022_000013","","51","11_6_HeinrichvonFriemarTractdepalliationevitiorum_42_Bl16ralt13r","(et) jn lu(m)i(n)e a(n)i(m)e | de .7. apparitorib(us) sc(ilicet) p(e)c(ca)t(is) mor(a)lib(us) et v(ir)tu(tibus) (contra)rijs k(arta) 217 <finis2/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0183_000003</id><refsDecl><biblStruct><monogr><title>Lumen animae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>(et) jn lu(m)i(n)e a(n)i(m)e | de .7. apparitorib(us) sc(ilicet) p(e)c(ca)t(is) mor(a)lib(us) et v(ir)tu(tibus) (contra)rijs k(arta) 217 </w><finis-full/></p></body></text></TEI>","et jn lumine anime de .7. apparitoribus scilicet peccatis moralibus et virtutibus contrarijs karta 217","0","1","0","","0","0","0","0","16r (alt 13r)","","","AN_0022_000051"
"BEL_s_TR_A_0022_16r_$0","TR_A_0022","TX_A0022_000013","","52","11_6_HeinrichvonFriemarTractdepalliationevitiorum_42_Bl16ralt13r","vide ec(iam) d(e) <frag>:::</frag> | an(te)a folio | 4(o) i(n) cedula | ſig(no) <sig>Doppelkreuz senkrecht</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000004</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>5av</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide ec(iam) d(e) </w><gap reason=""damage"" customTag=""frag with supplied reconstruction""><supplied reason=""reconstruction"">:::</supplied></gap><w> | an(te)a folio | 4(o) i(n) cedula | ſig(no) </w><symbol type=""Doppelkreuz senkrecht""/></p></body></text></TEI>","vide eciam de ::: antea folio 4o in cedula ſigno Doppelkreuz senkrecht","0","1","0","","0","0","0","0","16r (alt 13r)","","","AN_0022_000052"
"BEL_s_TR_A_0022_16r_$1","TR_A_0022","TX_A0022_000013","","53","11_6_HeinrichvonFriemarTractdepalliationevitiorum_42_Bl16ralt13r","vide pl(us) d(e) ſ(upe)rbia an(te) k(arta) 4 ","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000006</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>6r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide pl(us) d(e) ſ(upe)rbia an(te) k(arta) 4 </w></p></body></text></TEI>","vide plus de ſuperbia ante karta 4","0","1","0","","0","0","0","0","16r (alt 13r)","","","AN_0022_000053"
"BEL_s_TR_A_0022_16r_$2","TR_A_0022","TX_A0022_000013","","54","11_6_HeinrichvonFriemarTractdepalliationevitiorum_42_Bl16ralt13r","/ p(ostea) diffi(nitiones) 39 <sig>Buchstabe G</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000043</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>42r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>/ p(ostea) diffi(nitiones) 39 </w><symbol type=""letter"" desc=""G""><w>G</w></symbol></p></body></text></TEI>","/ postea diffinitiones 39 Buchstabe G","0","1","0","","0","0","0","0","16r (alt 13r)","","","AN_0022_000054"
"BEL_s_TR_A_0022_16v_$0","TR_A_0022","TX_A0022_000013","","55","11_6_HeinrichvonFriemarTractdepalliationevitiorum_43_Bl16valt13v","de vicijs hijs| .7. vide p(ost) a k(arta) | 37.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000037</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>39v</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>de vicijs hijs| .7. vide p(ost) a k(arta) | 37.</w></p></body></text></TEI>","de vicijs hijs .7. vide post a karta 37.","0","1","0","","0","0","0","0","16v (alt 13v)","","","AN_0022_000055"
"BEL_s_TR_A_0022_24r_$0","TR_A_0022","TX_A0022_000013","","56","11_6_HeinrichvonFriemarTractdepalliationevitiorum_58_Bl24ralt21r","ad id(em) p(ostea)| .38.<sig>Buchstabe C</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000042</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>40v</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>ad id(em) p(ostea)| .38.</w><symbol type=""letter"" desc=""C""><w>C</w></symbol></p></body></text></TEI>","ad idem postea .38.Buchstabe C","0","1","0","","0","0","0","0","24r (alt 21r)","","","AN_0022_000056"
"BEL_s_TR_A_0022_24v_$0","TR_A_0022","TX_A0022_000013","","57","11_6_HeinrichvonFriemarTractdepalliationevitiorum_59_Bl24valt21v","vide de acci-|dia p(ostea) 34 <sig>Buchstabe M</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000033</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>36v</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide de acci-|dia p(ostea) 34 </w><symbol type=""letter"" desc=""M""><w>M</w></symbol></p></body></text></TEI>","vide de acci-dia postea 34 Buchstabe M","0","1","0","","0","0","0","0","24v (alt 21v)","","","AN_0022_000057"
"BEL_s_TR_A_0022_27v_$0","TR_A_0022","TX_A0022_000013","","58","11_6_HeinrichvonFriemarTractdepalliationevitiorum_65_Bl27valt24v","vide pl(us) i(n) lib(ro) | d(e) miſſa i(n) vno | p(ar)uo ſext(er)nic(u)lo","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0144_000001</id><refsDecl><biblStruct><monogr><title>Liber de missa</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide pl(us) i(n) lib(ro) | d(e) miſſa i(n) vno | p(ar)uo ſext(er)nic(u)lo</w></p></body></text></TEI>","vide plus in libro de miſſa in vno paruo ſexterniculo","0","1","0","","0","0","0","0","27v (alt 24v)","","","AN_0022_000058"
"BEL_s_TR_A_0022_30v_$0","TR_A_0022","TX_A0022_000013","","59","11_6_HeinrichvonFriemarTractdepalliationevitiorum_71_Bl30valt27v","Vide ſ(uf)f(icie)nte(m) gule ma(teria)m libello p(er)gameneo (quartulis) arti de Su(m)ma | vicio(rum) a k(arta) .7. <sig>Buchstabe G</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0160_000001</id><refsDecl><biblStruct><monogr><title>Guillelmus Peraldus (?): Summa vitiorum</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Vide ſ(uf)f(icie)nte(m) gule ma(teria)m libello p(er)gameneo (quartulis) arti de Su(m)ma | vicio(rum) a k(arta) .7. </w><symbol type=""letter"" desc=""G""><w>G</w></symbol></p></body></text></TEI>","Vide ſufficientem gule materiam libello pergameneo quartulis arti de Summa viciorum a karta .7. Buchstabe G","0","1","0","","0","0","0","0","30v (alt 27v)","","","AN_0022_000059"
"BEL_s_TR_A_0022_33r_$0","TR_A_0022","TX_A0022_000013","","60","11_6_HeinrichvonFriemarTractdepalliationevitiorum_76_Bl33ralt30r"," vide pl(us) d(e) (com)m(en)da(tione) caſti(tatis) i(n) cÿrillo appolligito .50. <sig>Buchstabe A</sig> / 51 (et) 52 <sig>Buchstabe B</sig><sig>Buchstabe C</sig><sig>Buchstabe D</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0092_000003</id><refsDecl><biblStruct><monogr><title>Cyrillus (Ps.): Quadripartitus apologeticus (Speculum sapientiae)</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w> vide pl(us) d(e) (com)m(en)da(tione) caſti(tatis) i(n) cÿrillo appolligito .50. </w><symbol type=""letter"" desc=""A""><w>A</w></symbol><w> / 51 (et) 52 </w><symbol type=""letter"" desc=""B""><w>B</w></symbol><symbol type=""letter"" desc=""C""><w>C</w></symbol><symbol type=""letter"" desc=""D""><w>D</w></symbol></p></body></text></TEI>","vide plus de commendatione caſtitatis in cÿrillo appolligito .50. Buchstabe A / 51 et 52 Buchstabe BBuchstabe CBuchstabe D","0","1","0","","0","0","0","0","33r (alt 30r)","","","AN_0022_000060"
"BEL_t_TR_A_0022_24r_$0","TR_A_0022","TX_A0022_000013","De accidia","58","11_6_HeinrichvonFriemarTractdepalliationevitiorum_58_Bl24ralt21r","ad id(em) an(te) | .21. <sig>Buchstabe B</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000028</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>24r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>ad id(em) an(te) | .21. </w><symbol type=""letter"" desc=""B""><w>B</w></symbol></p></body></text></TEI>","ad idem ante .21. Buchstabe B","1","0","0","","0","0","0","0","24r","","",""
"BEL_s_TR_A_0022_34v_$0","TR_A_0022","TX_A0022_000013","","61","11_6_HeinrichvonFriemarTractdepalliationevitiorum_79_Bl34valt31v","<sig>Zeigehand</sig>ad id(em) an(te) a | folio .4. c(ir)ca | manu(m) .<alinea/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000005</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>6r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><symbol type=""manicula"" unicode=""U+261E"" char=""☞""/><w>ad id(em) an(te) a | folio .4. c(ir)ca | manu(m) .</w><lb break=""no"" customTag=""alinea""/></p></body></text></TEI>","Zeigehandad idem ante a folio .4. circa manum .","0","1","0","","0","0","0","0","34v (alt 31v)","","","AN_0022_000061"
"BEL_t_TR_A_0022_24v_$0","TR_A_0022","TX_A0022_000013","De accidia","59","11_6_HeinrichvonFriemarTractdepalliationevitiorum_59_Bl24valt21v","de acci(dia) vide | (con)formia p(rius) / | a k(arta) 22 <sig>Buchstabe E</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000029</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>24v</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>de acci(dia) vide | (con)formia p(rius) / | a k(arta) 22 </w><symbol type=""letter"" desc=""E""><w>E</w></symbol></p></body></text></TEI>","de accidia vide conformia prius / a karta 22 Buchstabe E","1","0","0","","0","0","0","0","24v","","",""
"BEL_s_TR_A_0022_36v_$1","TR_A_0022","TX_A0022_000014","","62","11_7_Versusdevirtutibusmoralibus_83_Bl36valt33v","de acci(dia) vide | (con)formia p(rius) / | a k(arta) 22 <sig>Buchstabe E</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000029</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>24v</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>de acci(dia) vide | (con)formia p(rius) / | a k(arta) 22 </w><symbol type=""letter"" desc=""E""><w>E</w></symbol></p></body></text></TEI>","de accidia vide conformia prius / a karta 22 Buchstabe E","0","1","0","","0","0","0","0","36v (alt 33v)","","","AN_0022_000062"
"BEL_s_TR_A_0022_36v_$2","TR_A_0022","TX_A0022_000014","","63","11_7_Versusdevirtutibusmoralibus_83_Bl36valt33v","hÿsto(r)ia(m) i(llius) | v(er)ſ(us) vide i(n)- |geſt(is) ro(ma)no(rum) | .120. folio","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0108_000001</id><refsDecl><biblStruct><monogr><title>Gesta Romanorum</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>hÿsto(r)ia(m) i(llius) | v(er)ſ(us) vide i(n)- |geſt(is) ro(ma)no(rum) | .120. folio</w></p></body></text></TEI>","hÿstoriam illius verſus vide in- geſtis romanorum .120. folio","0","1","0","","0","0","0","0","36v (alt 33v)","","","AN_0022_000063"
"BEL_s_TR_A_0022_36v_$0","TR_A_0022","TX_A0022_000014","","64","11_7_Versusdevirtutibusmoralibus_83_Bl36valt33v","veri penit(e)nt(is)| v(er)ſ(us) vide an(te) | a k(arta) .12. <sig>Buchstabe T</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000021</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>15r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>veri penit(e)nt(is)| v(er)ſ(us) vide an(te) | a k(arta) .12. </w><symbol type=""letter"" desc=""T""><w>T</w></symbol></p></body></text></TEI>","veri penitentis verſus vide ante a karta .12. Buchstabe T","0","1","0","","0","0","0","0","36v (alt 33v)","","","AN_0022_000064"
"BEL_s_TR_A_0022_38v_$1","TR_A_0022","TX_A0022_000016","","66","11_9_DiagrammezuTugendenundLasternGb_87_Bl38v","[v(ir)tutes – vicia] vide jn uitas ph(ilosoph)o(rum) | a k(arta) .299.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0175_000024</id><refsDecl><biblStruct><monogr><title>Gualterus Burlaeus (Ps.): De vita et moribus philosophorum</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>[v(ir)tutes – vicia] vide jn uitas ph(ilosoph)o(rum) | a k(arta) .299.</w></p></body></text></TEI>","[virtutes – vicia] vide jn uitas philosophorum a karta .299.","0","1","0","","0","0","0","0","38v (alt [35]v)","","","AN_0022_000066"
"BEL_s_TR_A_0022_38v_$0","TR_A_0022","TX_A0022_000016","","67","11_9_DiagrammezuTugendenundLasternGb_87_Bl38v","Vide […] (et) i(n) codice | d(e) app(ar)encijs (contra)rijs a k(arta) 124.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0121_000011</id><refsDecl><biblStruct><monogr><title>Apparentia contraria et exempla authentica sacrae scripturae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Vide […] (et) i(n) codice | d(e) app(ar)encijs (contra)rijs a k(arta) 124.</w></p></body></text></TEI>","Vide […] et in codice de apparencijs contrarijs a karta 124.","0","1","0","","0","0","0","0","38v (alt [35]v)","","","AN_0022_000067"
"BEL_s_TR_A_0022_39v_$0","TR_A_0022","TX_A0022_000018","","69","11_11_LasterkatalogGb_89_Bl39valt36v","vide p(rius) de | vicijs palle-|an(tibus) a k(arta) .13. | <sig>Buchstabe S</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0013_000025</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 27419</title><description>16r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide p(rius) de | vicijs palle-|an(tibus) a k(arta) .13. | </w><symbol type=""letter"" desc=""S""><w>S</w></symbol></p></body></text></TEI>","vide prius de vicijs palle-antibus a karta .13. Buchstabe S","0","1","0","","0","0","0","0","39v (alt 36v)","","","AN_0022_000069"
